ObsTime,WB,cold water temp-A,cold water temp-B,cold water avg.,hot water temp-A,hot water temp-B,total water flow -A,total water flow-B,hot water temp,TOTAL WATER FLOW,Quanity of Motor start,Motor current avg.,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,Label-T
2018/11/30 14:30,16.49,29.104,28.936,29.02,37.041,38.039,35778.988,34535.677,37.53117663,70314.665,18,42.24761111,0.053,42.387,42.208,43.025,38.376,42.874,43.071,0.02,41.048,41.119,43.019,43.674,40.423,42.315,41.993,43.54,41.804,44.071,43.581,41.856,B
2018/11/30 15:00,16.83,29.049,28.89,28.9695,36.64,37.93,35470.19,34491.89,37.27598078,69962.08,18,42.03627778,0.053,42.331,42.158,43.02,38.328,42.813,42.949,0.02,40.971,41.024,42.933,43.536,40.304,42.206,41.925,42.964,41.273,43.491,43.07,41.284,B
2018/11/30 15:30,16.71,28.877,28.801,28.839,36.472,38.017,35642.956,34242.91,37.22902426,69885.866,18,42.07316667,0.053,42.474,42.198,43.07,38.384,42.905,43.031,0.021,41.267,41.127,42.834,43.538,40.271,42.223,41.928,42.972,41.259,43.482,43.046,41.234,B
2018/11/30 16:00,17.17,28.919,28.854,28.8865,36.449,37.999,35529.17,34158.041,37.20875151,69687.211,18,42.15194444,0.053,42.555,42.255,43.101,38.425,42.894,43.191,0.02,41.262,41.202,43.109,43.78,40.329,42.252,42.026,43.053,41.322,43.533,43.107,41.266,B
2018/11/30 16:30,17.41,28.978,28.936,28.957,36.475,38.138,35618.104,34283.418,37.2906235,69901.522,18,42.23783333,0.053,42.818,42.379,43.22,38.609,43.066,43.279,0.02,41.355,41.24,43.084,43.792,40.372,42.291,42.033,43.051,41.44,43.634,43.198,41.347,B
2018/11/30 17:00,17.12,28.888,28.771,28.8295,36.457,38.036,35568.415,34581.097,37.2353882,70149.512,18,42.21327778,0.053,42.846,42.212,43.232,38.558,42.982,43.184,0.02,41.371,41.216,43.11,43.796,40.402,42.293,42.041,43.007,41.398,43.657,43.158,41.303,B
2018/11/30 17:30,16.54,28.688,28.493,28.5905,36.294,37.79,35791.265,34434.185,37.02754519,70225.45,18,42.28761111,0.053,42.912,42.318,43.273,38.617,43.084,43.288,0.022,41.486,41.139,43.215,43.913,40.511,42.448,42.148,43.131,41.428,43.671,43.207,41.313,B
2018/11/30 18:00,16.02,28.314,28.052,28.183,35.976,37.488,35539.409,34572.636,36.72157554,70112.045,18,42.31727778,0.053,42.963,42.467,43.19,38.665,43.155,43.333,0.02,41.36,41.186,43.297,43.933,40.561,42.464,42.164,43.194,41.462,43.673,43.208,41.363,B
2018/11/30 18:30,15.99,27.957,27.645,27.801,35.606,37.027,35487.545,34341.228,36.30483635,69828.773,18,42.34044444,0.053,42.972,42.469,43.274,38.626,43.208,43.306,0.02,41.397,41.247,43.194,43.929,40.604,42.416,42.189,43.233,41.539,43.674,43.265,41.513,B
2018/11/30 19:00,17.85,28.053,28.013,28.033,35.492,37.059,35707.998,34471.031,36.26169012,70179.029,18,42.30211111,0.053,42.954,42.357,43.377,38.573,43.143,43.238,0.021,41.552,41.224,43.25,43.933,40.577,42.351,42.15,43.116,41.476,43.553,43.125,41.415,B
2018/11/30 19:30,18.16,28.447,28.759,28.603,35.869,37.857,35648.839,34432.55,36.84574875,70081.389,18,42.232,0.053,42.84,42.33,43.257,38.572,43.121,43.187,0.02,41.595,41.151,42.969,43.807,40.505,42.285,42.034,43.069,41.345,43.588,43.096,41.352,B
2018/11/30 20:00,18.21,28.573,28.675,28.624,36.078,38,35261.825,34459.441,37.02794038,69721.266,18,42.18627778,0.053,42.848,42.24,43.12,38.615,43.037,43.18,0.02,41.469,41.126,43.039,43.751,40.452,42.222,42.02,43.057,41.361,43.46,43.018,41.265,B
2018/11/30 20:30,18.26,28.582,28.565,28.5735,36.073,37.768,35406.644,34532.25,36.90990434,69938.894,18,42.13972222,0.053,42.765,42.273,43.059,38.559,42.954,43.171,0.02,41.51,41.037,43.086,43.685,40.386,42.156,41.959,42.928,41.23,43.44,42.953,41.291,B
2018/11/30 21:00,18.03,28.646,28.866,28.756,36.152,38.06,35394.336,34324.879,37.09136613,69719.215,18,42.06588889,0.053,42.629,42.217,42.971,38.464,42.97,43.079,0.02,41.388,40.964,43.029,43.685,40.325,42.086,41.861,42.906,41.135,43.314,42.919,41.171,B
2018/11/30 21:30,17.94,28.641,28.757,28.699,36.177,38.032,35314.735,34578.96,37.09473615,69893.695,18,42.10916667,0.053,42.625,42.18,43.229,38.471,42.947,43.142,0.02,41.463,40.999,43.098,43.628,40.306,42.083,41.853,42.933,41.267,43.427,42.952,41.289,B
2018/11/30 22:00,17.94,28.732,28.73,28.731,36.298,37.974,35547.286,34470.489,37.12311247,70017.775,18,42.1395,0.053,42.7,42.162,43.281,38.468,42.949,43.12,0.02,41.296,41.03,43.134,43.649,40.379,42.102,41.921,43.032,41.322,43.591,43.046,41.256,B
2018/11/30 22:30,17.87,28.689,28.503,28.596,36.291,37.882,35581.001,34319.272,37.07214089,69900.273,18,42.07983333,0.053,42.602,42.109,42.981,38.406,42.88,43.084,0.02,41.181,41.015,43.115,43.625,40.361,42.087,41.939,42.966,41.258,43.487,43.002,41.266,B
2018/11/30 23:00,17.56,28.461,28.173,28.317,36.109,37.545,35662.072,34526.457,36.81538312,70188.529,18,42.12333333,0.053,42.771,42.174,43.024,38.395,42.894,43.112,0.02,41.197,41.125,42.976,43.679,40.357,42.113,41.903,43.043,41.378,43.633,43.077,41.296,B
2018/11/30 23:30,17.35,28.431,28.253,28.342,35.983,37.53,35655.971,34328.143,36.74182417,69984.114,18,42.23255556,0.053,42.688,42.282,43.188,38.532,43.086,43.208,0.02,41.432,41.157,43.109,43.864,40.443,42.242,42.088,43.118,41.422,43.75,43.137,41.367,B
2018/12/1 00:00,17.24,28.431,28.363,28.397,35.98,37.626,35509.591,34137.87,36.78679085,69647.461,18,42.20233333,0.053,42.877,42.32,43.198,38.596,43.064,43.138,0.023,41.437,41.032,43.145,43.823,40.434,42.304,42.006,43.025,41.308,43.587,43.058,41.214,B
2018/12/1 00:30,16.73,28.288,28.191,28.2395,35.918,37.575,35480.581,34180.196,36.73103407,69660.777,18,42.138,0.053,42.821,42.265,43.086,38.457,43.028,43.113,0.02,41.39,40.924,43.082,43.725,40.446,42.222,41.966,42.987,41.281,43.488,43.003,41.127,B
2018/12/1 01:00,16.72,28.047,27.817,27.932,35.626,37.208,35390.964,34153.216,36.40292177,69544.18,18,42.21322222,0.053,42.754,42.329,43.162,38.535,43.064,43.229,0.02,41.482,41.04,43.158,43.843,40.499,42.321,42.062,43.057,41.339,43.538,43.08,41.273,B
2018/12/1 01:30,16.65,27.994,27.96,27.977,35.504,37.211,35378.947,34273.247,36.34395104,69652.194,18,42.26661111,0.053,42.98,42.317,43.188,38.617,43.086,43.27,0.02,41.45,41.112,43.234,43.903,40.551,42.342,42.145,43.105,41.415,43.57,43.16,41.281,B
2018/12/1 02:00,16.63,27.955,28.002,27.9785,35.478,37.325,35562.913,34304.524,36.38486675,69867.437,18,42.19088889,0.053,42.818,42.218,43.276,38.472,43.052,43.221,0.02,41.498,41.049,43.151,43.872,40.462,42.3,42.033,43.008,41.27,43.487,42.985,41.191,B
2018/12/1 02:30,16.66,27.916,27.804,27.86,35.427,37.186,35564.518,34216.173,36.28950577,69780.691,18,42.18366667,0.053,42.931,42.293,43.067,38.511,43.043,43.198,0.02,41.499,41.031,43.095,43.809,40.447,42.271,42.015,43.005,41.35,43.476,43.037,41.155,B
2018/12/1 03:00,16.82,27.85,27.653,27.7515,35.349,37.028,35491.87,34149.625,36.17231978,69641.495,18,42.24805556,0.053,42.93,42.449,43.16,38.584,43.09,43.254,0.02,41.444,41.071,43.185,43.907,40.559,42.319,42.078,43.11,41.395,43.505,43.097,41.255,B
2018/12/1 03:30,16.94,27.76,27.487,27.6235,35.277,36.885,35509.231,33925.008,36.0626558,69434.239,18,42.23638889,0.053,42.997,42.397,43.084,38.592,43.089,43.214,0.022,41.284,41.063,43.207,43.852,40.586,42.352,42.044,43.1,41.397,43.557,43.105,41.26,A
2018/12/1 04:00,16.89,27.65,27.356,27.503,35.152,36.742,35774.112,34228.613,35.92944823,70002.725,18,42.23705556,0.053,43.076,42.488,43.116,38.541,43.059,43.167,0.02,41.004,41.102,43.17,43.883,40.503,42.399,42.125,43.127,41.443,43.609,43.104,41.278,A
2018/12/1 04:30,16.93,27.551,27.274,27.4125,35.047,36.655,35527.321,33670.885,35.82943044,69198.206,18,42.18522222,0.053,42.768,42.323,42.916,38.491,42.981,43.156,0.02,40.559,41.107,43.152,43.869,40.601,42.492,42.193,43.164,41.502,43.612,43.101,41.274,A
2018/12/1 05:00,17.01,27.392,27.202,27.297,34.914,36.571,35720.343,33963.707,35.72161469,69684.05,18,42.18266667,0.053,43.003,42.412,43.024,38.469,43.048,43.153,0.02,40.609,41.017,43.178,43.868,40.556,42.36,42.1,43.072,41.439,43.568,43.079,41.26,A
2018/12/1 05:30,16.95,27.377,27.129,27.253,34.855,36.531,35347.403,34086.414,35.67778106,69433.817,18,42.20238889,0.053,42.866,42.422,43.145,38.572,43.02,43.102,0.02,40.617,41.027,43.255,43.877,40.533,42.413,42.083,43.115,41.433,43.607,43.156,41.327,A
2018/12/1 06:00,16.99,27.364,27.153,27.2585,34.821,36.512,35561.918,34020.165,35.64776598,69582.083,18,42.31355556,0.053,42.953,42.411,43.217,38.648,43.112,43.284,0.02,41.136,41.162,43.322,43.997,40.611,42.486,42.219,43.23,41.528,43.672,43.18,41.403,A
2018/12/1 06:30,17.02,27.42,27.206,27.313,34.843,36.536,35784.582,34042.017,35.66837508,69826.599,18,42.36605556,0.053,43.189,42.459,43.268,38.649,43.182,43.331,0.02,41.565,41.144,43.395,44.031,40.636,42.454,42.272,43.253,41.532,43.651,43.187,41.318,A
2018/12/1 07:00,17.72,27.557,27.344,27.4505,34.966,36.682,35815.691,34344.695,35.80601101,70160.386,18,42.30222222,0.053,43.008,42.427,43.272,38.647,43.097,43.228,0.02,41.571,41.111,43.319,43.955,40.645,42.362,42.144,43.1,41.449,43.602,43.164,41.266,A
2018/12/1 07:30,17.59,27.757,27.567,27.662,35.122,36.924,35433.714,34240.532,36.00757024,69674.246,18,42.24655556,0.053,43.035,42.399,43.224,38.52,43.02,43.232,0.02,41.331,41.113,43.285,43.894,40.58,42.32,42.125,43.073,41.435,43.517,43.052,41.21,A
2018/12/1 08:00,17.23,27.936,27.785,27.8605,35.304,37.07,35472.879,33992.562,36.16818316,69465.441,18,42.2055,0.053,42.941,42.245,43.303,38.52,43.04,43.2,0.021,41.531,41.06,43.17,43.875,40.462,42.233,42.062,42.995,41.362,43.485,43.041,41.1,B
2018/12/1 08:30,17.1,28.28,28.385,28.3325,35.654,37.606,35475.512,34287.298,36.61337657,69762.81,18,42.25411111,0.053,43.067,42.412,43.362,38.602,43.156,43.267,0.02,41.652,41.108,43.167,43.895,40.47,42.261,42.078,43.04,41.328,43.456,43.004,41.176,B
2018/12/1 09:00,17.1,28.505,28.74,28.6225,35.913,38.012,35518.061,34147.523,36.94185308,69665.584,18,42.24661111,0.053,42.951,42.512,43.387,38.622,43.109,43.222,0.021,41.559,41.13,43.161,43.807,40.442,42.226,42.097,43.074,41.331,43.455,43.087,41.193,B
2018/12/1 09:30,17.09,28.69,28.97,28.83,36.159,38.226,35315.869,34219.995,37.17621221,69535.864,18,42.19261111,0.053,42.874,42.434,43.35,38.585,43.031,43.21,0.02,41.574,41.087,43.052,43.748,40.439,42.246,42.01,43.014,41.258,43.395,42.99,41.097,B
2018/12/1 10:00,16.65,28.791,29.179,28.985,36.339,38.361,35557.235,33843.53,37.32503549,69400.765,18,42.2615,0.053,43.029,42.331,43.464,38.637,43.095,43.313,0.02,41.591,41.126,43.265,43.88,40.53,42.284,42.077,43.023,41.307,43.491,43.066,41.125,B
2018/12/1 10:30,16.44,28.83,29.255,29.0425,36.376,38.458,35508.767,34206.578,37.39755552,69715.345,18,42.17372222,0.053,43.017,42.464,43.377,38.578,43.061,43.19,0.021,41.587,41.068,43.048,43.758,40.425,42.169,41.978,42.942,41.165,43.321,42.884,41.021,B
2018/12/1 11:00,16.68,28.902,29.365,29.1335,36.507,38.59,35650.872,34318.956,37.52867445,69969.828,19,40.92815789,19.214,43.103,42.272,43.433,38.541,42.971,43.185,0.02,41.523,41.017,42.829,43.729,40.347,42.174,41.97,42.927,41.158,43.324,42.911,40.987,B
2018/12/1 11:30,16.48,28.266,29.088,28.677,36.099,38.439,35529.265,34267.246,37.24784476,69796.511,19,42.20621053,42.661,43.225,42.463,43.431,38.638,43.097,43.197,0.02,41.501,41.091,42.646,43.723,40.39,42.244,42.002,42.961,41.209,43.461,42.95,41.008,B
2018/12/1 12:00,16.69,27.917,28.691,28.304,35.684,38.077,35490.032,34321.649,36.86047512,69811.681,19,42.11878947,42.232,43.17,42.439,43.251,38.641,42.953,43.092,0.021,41.389,40.972,42.539,43.659,40.381,42.184,41.956,42.95,41.179,43.342,42.908,40.999,B
2018/12/1 12:30,16.79,27.776,28.57,28.173,35.431,37.782,35486.557,34074.145,36.58263178,69560.702,19,42.14721053,42.146,43.213,42.39,43.256,38.567,43.001,43.186,0.02,41.51,41.147,42.594,43.685,40.355,42.237,42.008,42.946,41.21,43.383,42.918,41.025,B
2018/12/1 13:00,16.84,27.78,28.527,28.1535,35.388,37.804,35398.93,34243.283,36.57595438,69642.213,19,42.11489474,42.088,43.176,42.398,43.221,38.495,42.983,43.168,0.02,41.389,41.067,42.585,43.589,40.399,42.208,41.905,42.952,41.229,43.404,42.89,41.017,B
2018/12/1 13:30,17.01,27.743,28.413,28.078,35.335,37.68,35514.505,34379.698,36.48846321,69894.203,19,42.13157895,42.051,43.1,42.381,43.268,38.599,42.979,43.19,0.02,41.468,41.076,42.598,43.646,40.404,42.221,41.968,42.917,41.214,43.409,42.952,41.039,B
2018/12/1 14:00,17.03,27.787,28.581,28.184,35.349,37.842,35467.27,34059.049,36.57025276,69526.319,19,42.11347368,41.863,43.212,42.461,43.295,38.592,42.962,43.168,0.02,41.515,41.021,42.6,43.628,40.38,42.135,41.943,42.898,41.165,43.383,42.896,41.019,B
2018/12/1 14:30,16.92,27.862,28.882,28.372,35.417,38.037,35422.025,34410.038,36.70801584,69832.063,19,42.04510526,41.764,43.062,42.458,43.419,38.505,42.899,43.131,0.02,41.421,40.929,42.474,43.597,40.301,42.077,41.879,42.829,41.089,43.293,42.804,40.906,B
2018/12/1 15:00,16.95,27.937,29.083,28.51,35.492,38.245,35626.057,34104.678,36.83846764,69730.735,19,42.015,41.708,43.192,42.301,43.393,38.597,42.93,43.071,0.02,41.352,40.922,42.406,43.453,40.237,42.064,41.813,42.772,41.109,43.265,42.778,40.902,B
2018/12/1 15:30,17.05,28.003,29.166,28.5845,35.578,38.379,35386.793,34169.285,36.95398568,69556.078,19,42.04821053,41.791,43.148,42.48,43.211,38.584,42.938,43.098,0.02,41.471,40.96,42.443,43.557,40.258,42.107,41.864,42.798,41.111,43.258,42.842,40.977,B
2018/12/1 16:00,16.69,27.858,28.801,28.3295,35.498,38.092,35468.216,33985.697,36.76731506,69453.913,19,42.09163158,41.826,43.216,42.521,43.332,38.531,42.963,43.128,0.02,41.509,40.989,42.567,43.585,40.308,42.129,41.87,42.935,41.158,43.367,42.833,40.954,B
2018/12/1 16:30,17.07,27.658,28.454,28.056,35.241,37.697,35457.298,34311.975,36.44884132,69769.273,19,42.20068421,41.86,43.301,42.534,43.419,38.694,43.036,43.197,0.02,41.621,41.093,42.634,43.743,40.429,42.292,42.039,43.058,41.315,43.467,42.965,41.096,B
2018/12/1 17:00,17.55,27.608,28.406,28.007,35.165,37.628,35352.682,34024.384,36.37292162,69377.066,19,42.19826316,41.914,43.293,42.48,43.327,38.689,43.104,43.215,0.02,41.54,41.088,42.675,43.709,40.479,42.248,42.024,43.006,41.376,43.472,42.992,41.116,B
2018/12/1 17:30,17.8,27.561,28.273,27.917,35.096,37.486,35153.718,33581.35,36.26366345,68735.068,19,42.22521053,41.97,43.369,42.477,43.516,38.686,43.042,43.253,0.02,41.51,41.103,42.641,43.751,40.492,42.3,42.081,43.068,41.377,43.487,42.989,41.147,B
2018/12/1 18:00,17.96,27.595,28.337,27.966,35.096,37.611,35522.582,33551.545,36.31761711,69074.127,19,42.24057895,41.859,43.274,42.534,43.439,38.78,43.113,43.332,0.021,41.691,41.134,42.72,43.743,40.472,42.327,42.047,43.041,41.367,43.476,43.031,41.17,B
2018/12/1 18:30,17.89,27.6,28.378,27.989,35.096,37.719,35248.145,33840.714,36.38078302,69088.859,19,42.25121053,41.93,43.293,42.581,43.395,38.768,43.125,43.297,0.02,41.685,41.142,42.731,43.79,40.485,42.284,42.06,43.106,41.384,43.489,43.03,41.178,B
2018/12/1 19:00,17.84,27.546,28.182,27.864,35.039,37.533,35716.356,34167.586,36.25836395,69883.942,19,42.14378947,41.852,43.164,42.345,43.168,38.678,43.048,43.176,0.02,41.423,41.071,42.642,43.706,40.409,42.253,42.025,42.96,41.27,43.449,42.956,41.117,B
2018/12/1 19:30,17.91,27.502,28.088,27.795,35.01,37.391,35215.547,33634.714,36.17316558,68850.261,19,42.20447368,42.009,43.275,42.465,43.289,38.725,43.06,43.233,0.021,41.435,41.075,42.664,43.824,40.451,42.226,42.046,42.986,41.49,43.476,42.979,41.156,B
2018/12/1 20:00,18.16,27.625,28.255,27.94,35.097,37.534,35421.122,34151.866,36.29327027,69572.988,19,42.11094737,41.851,43.334,42.479,43.176,38.643,42.989,43.093,0.02,41.336,40.982,42.546,43.665,40.388,42.163,41.988,42.921,41.341,43.333,42.854,41.006,B
2018/12/1 20:30,18.34,27.709,28.345,28.027,35.176,37.66,35436.739,33982.235,36.39197694,69418.974,19,42.12778947,41.967,43.34,42.464,43.213,38.64,42.968,43.059,0.02,41.43,40.995,42.667,43.65,40.379,42.166,41.95,42.962,41.348,43.333,42.855,41.022,B
2018/12/1 21:00,18.41,27.772,28.46,28.116,35.279,37.784,35598.114,33980.473,36.50238048,69578.587,19,42.06989474,41.824,43.178,42.424,43.11,38.521,42.946,43.046,0.02,41.339,41.001,42.55,43.593,40.318,42.134,41.903,42.876,41.37,43.323,42.862,40.99,B
2018/12/1 21:30,18.35,27.737,28.346,28.0415,35.26,37.728,35252.187,33741.408,36.46697863,68993.595,19,42.04389474,41.937,43.152,42.244,43.067,38.434,42.963,43.003,0.02,41.32,40.966,42.596,43.591,40.331,42.104,41.867,42.837,41.301,43.306,42.851,40.944,B
2018/12/1 22:00,18.44,27.714,28.349,28.0315,35.206,37.647,35564.977,33790.629,36.39527553,69355.606,19,42.11063158,41.848,43.254,42.355,43.275,38.565,42.995,43.15,0.021,41.459,41.024,42.539,43.661,40.354,42.162,41.942,42.912,41.361,43.332,42.888,41.005,B
2018/12/1 22:30,18.55,27.763,28.431,28.097,35.258,37.727,35594.521,33789.236,36.46037974,69383.757,19,42.13578947,42.006,43.435,42.422,43.216,38.539,43.033,43.144,0.021,41.418,41.088,42.592,43.649,40.352,42.102,41.95,42.961,41.373,43.366,42.895,41.018,B
2018/12/1 23:00,18.49,27.765,28.394,28.0795,35.309,37.741,35495.189,33889.758,36.49686416,69384.947,19,42.10121053,41.935,43.298,42.338,43.194,38.448,42.975,43.029,0.02,41.433,41.023,42.63,43.62,40.373,42.156,41.935,42.876,41.393,43.332,42.906,41.009,B
2018/12/1 23:30,18.36,27.672,28.245,27.9585,35.224,37.575,35511.985,33862.236,36.3715461,69374.221,19,42.12089474,41.963,43.222,42.424,43.184,38.455,43.13,43.159,0.02,41.413,40.991,42.725,43.599,40.386,42.189,41.886,42.948,41.368,43.373,42.882,40.98,B
2018/12/2 00:00,18.24,27.541,28.123,27.832,35.124,37.484,35485,33927.443,36.27752179,69412.443,19,42.09578947,41.877,43.184,42.374,43.113,38.42,43.11,43.132,0.02,41.39,40.981,42.691,43.673,40.342,42.136,41.912,42.919,41.364,43.306,42.83,41.046,B
2018/12/2 00:30,18.51,27.447,28.011,27.729,35.02,37.355,35338.195,33824.591,36.16194966,69162.786,19,42.09515789,41.964,43.068,42.307,43.247,38.446,43.078,43.098,0.02,41.327,40.979,42.66,43.597,40.365,42.11,41.997,42.939,41.355,43.354,42.897,41,B
2018/12/2 01:00,18.67,27.539,28.155,27.847,35.033,37.446,35074.784,33591.602,36.21343981,68666.386,19,42.05005263,41.9,43.074,42.397,43.09,38.477,42.951,43.067,0.02,41.26,40.957,42.539,43.572,40.327,42.103,41.956,42.881,41.323,43.282,42.802,40.973,B
2018/12/2 01:30,18.48,27.484,28.019,27.7515,35.05,37.447,35280.6,33842.134,36.22355884,69122.734,19,42.00673684,41.775,43.105,42.291,42.886,38.465,42.901,43.053,0.022,40.762,40.987,42.523,43.552,40.308,42.153,41.899,42.878,41.298,43.345,42.851,41.074,B
2018/12/2 02:00,18.37,27.218,27.722,27.47,34.865,37.126,35180.848,33804.995,35.97295332,68985.843,19,42.06347368,41.837,43.049,42.453,43.088,38.478,42.947,43.079,0.02,41.016,40.961,42.569,43.547,40.463,42.168,41.91,42.867,41.406,43.384,42.9,41.064,A
2018/12/2 02:30,18.47,27.171,27.707,27.439,34.696,37.054,35604.572,33553.474,35.84003307,69158.046,19,42.05294737,41.725,43.107,42.344,43.1,38.513,42.982,43.127,0.02,40.751,41.008,42.67,43.567,40.442,42.17,41.904,42.884,41.332,43.412,42.87,41.078,A
2018/12/2 03:00,17.73,27.076,27.565,27.3205,34.662,36.981,35316.715,33914.076,35.79800814,69230.791,19,42.11573684,41.778,42.926,42.342,43.075,38.462,42.998,43.15,0.021,40.522,41.108,42.827,43.707,40.508,42.442,42.11,43.066,41.54,43.437,43.061,41.119,A
2018/12/2 03:30,17.21,26.785,27.348,27.0665,34.44,36.767,35195.098,33720.444,35.57860344,68915.542,19,42.19426316,41.905,43.091,42.419,43.142,38.619,43.034,43.183,0.02,40.828,41.119,42.839,43.767,40.604,42.474,42.185,43.126,41.633,43.465,43.084,41.154,A
2018/12/2 04:00,17.03,26.483,27.116,26.7995,34.092,36.554,35533.468,34129.042,35.29818251,69662.51,19,42.13068421,41.85,43.022,42.4,42.968,38.519,43.03,43.181,0.02,40.507,41.109,42.708,43.7,40.518,42.469,42.112,43.056,41.554,43.521,43.058,41.181,A
2018/12/2 04:30,15.98,26.332,26.882,26.607,33.945,36.332,35405.15,33575.409,35.10684186,68980.559,19,42.16436842,42.062,43.072,42.32,42.953,38.576,42.982,43.2,0.02,40.646,41.153,42.724,43.737,40.509,42.483,42.158,43.147,41.605,43.529,43.111,41.136,A
2018/12/2 05:00,14.06,25.807,26.343,26.075,33.487,35.879,35577.032,33487.84,34.64682135,69064.872,19,42.21094737,42.163,43.163,42.472,43.045,38.589,43.043,43.183,0.021,40.546,41.256,42.892,43.775,40.55,42.504,42.186,43.156,41.58,43.541,43.098,41.245,A
2018/12/2 05:30,14.13,25.617,26.145,25.881,33.171,35.649,35409.72,33216.535,34.37040355,68626.255,19,42.27568421,42,43.363,42.415,43.274,38.624,43.154,43.338,0.02,40.56,41.254,42.967,43.869,40.6,42.509,42.215,43.226,41.646,43.629,43.196,41.379,A
2018/12/2 06:00,14.82,25.522,26.179,25.8505,33.021,35.573,35491.42,33494.86,34.26007076,68986.28,19,42.32331579,42.013,43.428,42.535,43.387,38.705,43.159,43.336,0.02,41.396,41.222,42.883,43.881,40.684,42.402,42.154,43.206,41.653,43.558,43.171,41.35,A
2018/12/2 06:30,16.47,25.887,26.601,26.244,33.268,35.825,35507.199,33800.699,34.51502076,69307.898,19,42.23884211,42.09,43.345,42.473,43.325,38.591,43.077,43.294,0.02,40.867,41.11,42.844,43.764,40.689,42.34,42.179,43.068,41.503,43.543,43.094,41.322,A
2018/12/2 07:00,16.13,26.091,26.714,26.4025,33.552,36.019,35644.764,33636.758,34.74974912,69281.522,19,42.22652632,42.036,43.293,42.36,43.146,38.561,43.033,43.221,0.02,40.469,41.237,42.844,43.824,40.678,42.445,42.256,43.17,41.653,43.596,43.12,41.342,A
2018/12/2 07:30,14.46,25.955,26.567,26.261,33.496,35.991,35517.594,33648.527,34.70978897,69166.121,19,42.24952632,41.884,43.298,42.554,43.189,38.621,43.129,43.348,0.022,40.547,41.223,42.854,43.888,40.638,42.557,42.326,43.197,41.493,43.628,43.095,41.25,A
2018/12/2 08:00,14,25.728,26.282,26.005,33.297,35.79,35517.403,33735.404,34.51142532,69252.807,19,42.20826316,41.968,43.268,42.451,43.237,38.6,43.068,43.253,0.02,40.597,41.11,42.797,43.83,40.566,42.466,42.211,43.07,41.562,43.588,43.088,41.207,A
2018/12/2 08:30,15.08,25.753,26.345,26.049,33.252,35.722,35095.056,33603.82,34.46019204,68698.876,19,42.19252632,41.823,43.273,42.427,43.275,38.625,43.03,43.23,0.02,40.524,41.125,42.756,43.764,40.546,42.473,42.288,43.146,41.435,43.543,43.089,41.266,A
2018/12/2 09:00,16.7,26.103,26.688,26.3955,33.472,36.051,35333.157,33764.68,34.73222917,69097.837,19,42.19942105,41.89,43.31,42.482,43.299,38.633,43.064,43.238,0.02,40.432,41.197,42.833,43.781,40.569,42.361,42.214,43.102,41.407,43.567,43.087,41.303,A
2018/12/2 09:30,17.24,26.582,27.222,26.902,33.902,36.477,35595.37,33979.076,35.1595899,69574.446,19,42.23521053,41.88,43.39,42.506,43.493,38.578,43.101,43.214,0.02,41.056,41.192,42.772,43.807,40.52,42.313,42.137,43.04,41.371,43.565,43.193,41.321,A
2018/12/2 10:00,17.2,27.12,27.76,27.44,34.496,36.93,35629.974,33563.729,35.67665825,69193.703,19,42.19694737,41.627,43.32,42.514,43.308,38.598,43.061,43.272,0.021,41.087,41.226,42.638,43.683,40.513,42.24,42.187,43.037,41.379,43.576,43.098,41.357,A
2018/12/2 10:30,17.94,27.439,28.113,27.776,34.928,37.269,35529.589,33707.099,36.06768939,69236.688,19,42.12026316,41.597,43.272,42.367,43.264,38.483,42.987,43.185,0.02,41.072,41.148,42.587,43.612,40.426,42.167,42.061,42.987,41.265,43.491,43.064,41.23,B
2018/12/2 11:00,18.42,27.66,28.412,28.036,35.163,37.512,35528.865,33852.345,36.30911951,69381.21,19,42.05557895,41.531,43.094,42.25,43.281,38.523,42.882,43.084,0.02,41.102,41.091,42.495,43.592,40.387,42.096,41.996,42.898,41.217,43.378,42.978,41.161,B
2018/12/2 11:30,18.44,27.903,28.633,28.268,35.423,37.769,35232.258,33879.482,36.57303999,69111.74,19,41.97852632,41.361,43.118,42.253,43.185,38.404,42.796,42.972,0.02,40.906,41.082,42.526,43.504,40.251,42.079,41.921,42.735,41.101,43.349,42.839,41.19,B
2018/12/2 12:00,18.42,28.012,28.754,28.383,35.58,37.928,35631.133,33803.991,36.72310692,69435.124,19,41.90647368,41.335,42.972,42.136,43.161,38.295,42.713,42.893,0.02,40.846,40.968,42.367,43.412,40.266,42.031,41.814,42.711,41.065,43.38,42.771,41.067,B
2018/12/2 12:30,17.86,28.149,28.877,28.513,35.694,38.091,35431.995,33754.379,36.86343904,69186.374,19,41.86005263,41.423,42.871,42.313,43.105,38.232,42.63,42.867,0.02,40.918,40.853,42.347,43.348,40.177,41.883,41.757,42.638,41.044,43.285,42.747,40.883,B
2018/12/2 13:00,17.64,28.097,28.817,28.457,35.73,38.071,35440.538,33728.337,36.87152553,69168.875,19,41.86310526,41.325,42.771,42.23,43.086,38.241,42.713,42.877,0.02,40.882,40.844,42.356,43.361,40.152,41.926,41.873,42.701,40.987,43.383,42.737,40.934,B
